ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
1970-08-23 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, 11.1, 8.3, , 9, 9, 9, 0, , , , , ,
1970-08-23 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1970-08-24 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.1, 11.1, 10.6, , 9, 9, 109, 0, , , , , ,
1970-08-24 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 8.9, 7.2, , 9, 9, 9, 0, , , , , ,
1970-08-24 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 20, 11.7, 8.9, , 9, 9, 9, 0, , , , , ,
1970-08-24 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , 10, 8.9, , 0, 9, 9, 0, , , , , ,
1970-08-25 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.3, 10, 9.4, , 9, 9, 109, 0, , , , , ,
1970-08-25 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 19.4, 9.4, 8.9, , 9, 9, 9, 0, , , , , ,
1970-08-25 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 20, 12.8, 11.7, , 9, 9, 109, 0, , , , , ,
1970-08-25 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 18.9, 8.9, 7.2, , 9, 9, 9, 0, , , , , ,
1970-08-26 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.1, 11.1, 9.4, , 9, 9, 109, 0, , , , , ,
1970-08-26 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 14.4, 10.6, 10.6, , 9, 9, 9, 0, , , , , ,
1970-08-26 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, 11.1, 8.9, , 9, 9, 109, 0, , , , , ,
1970-08-26 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.1, 11.1, 10, , 9, 9, 9, 0, , , , , ,
1970-08-27 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 10, 6.7, , 9, 9, 109, 0, , , , , ,
1970-08-27 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 7.8, 5.6, , 9, 9, 109, 0, , , , , ,
1970-08-27 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.2, 11.1, 8.3, , 9, 9, 109, 0, , , , , ,
1970-08-27 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 17.2, 11.7, 10, , 9, 9, 9, 0, , , , , ,
1970-08-28 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 9.4, 7.8, , 9, 9, 109, 0, , , , , ,
1970-08-28 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 22.8, 7.2, 6.1, , 9, 9, 109, 0, , , , , ,
1970-08-28 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 23.9, 11.1, 7.8, , 9, 9, 109, 0, , , , , ,
1970-08-28 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 21.1, 11.7, 10, , 9, 9, 9, 0, , , , , ,
1970-08-29 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 19.4, 12.2, 8.9, , 9, 9, 109, 0, , , , , ,
1970-08-29 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 23.3, 7.2, 6.7, , 9, 9, 109, 0, , , , , ,
1970-08-29 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.1, 11.1, 7.2, , 9, 9, 109, 0, , , , , ,
1970-08-29 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 20, , , , 9, 0, 0, 0, , , , , ,
1970-08-30 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.9, 13.9, 13.3, , 9, 9, 109, 0, , , , , ,
1970-08-30 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 23.9, 10, 8.9, , 9, 9, 109, 0, , , , , ,
1970-08-30 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.7, 11.1, 8.3, , 9, 9, 109, 0, , , , , ,
1970-08-30 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1970-08-31 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.9, 14.4, 13.3, , 9, 9, 109, 0, , , , , ,
1970-08-31 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 21.7, 15.6, 13.9, , 9, 9, 109, 0, , , , , ,
1970-08-31 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 24.4, 14.4, 13.3, , 9, 9, 9, 0, , , , , ,
1970-08-31 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , 10, 9.4, , 0, 9, 9, 0, , , , , ,
1970-09-01 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 10, 8.9, , 9, 9, 109, 0, , , , , ,
1970-09-01 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 5.6, 5.6, , 9, 9, 109, 0, , , , , ,
1970-09-01 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, 11.1, 8.9, , 9, 9, 109, 0, , , , , ,
1970-09-01 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.1, 7.2, 6.1, , 9, 9, 9, 0, , , , , ,
1970-09-02 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 9.4, 7.8, , 9, 9, 109, 0, , , , , ,
1970-09-02 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 19.4, 7.2, 4.4, , 9, 9, 9, 0, , , , , ,
1970-09-02 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, 10, 10, , 9, 9, 109, 0, , , , , ,
1970-09-02 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15, 10, 9.4, , 9, 9, 9, 0, , , , , ,
1970-09-03 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.3, 8.9, 7.8, , 9, 9, 9, 0, , , , , ,
1970-09-03 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 10.6, 9.4, , 9, 9, 109, 0, , , , , ,
1970-09-03 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, 13.3, 13.3, , 9, 9, 9, 0, , , , , ,
1970-09-03 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 14.4, 11.1, 11.1, , 9, 9, 9, 0, , , , , ,
1970-09-04 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.3, 8.9, 8.3, , 9, 9, 9, 0, , , , , ,
1970-09-04 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15.6, 9.4, 7.8, , 9, 9, 109, 0, , , , , ,
1970-09-04 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 20, 9.4, 10.6, , 9, 109, 109, 0, , , , , ,
1970-09-04 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15.6, 9.4, 8.9, , 9, 9, 9, 0, , , , , ,
1970-09-05 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 11.1, 8.3, , 9, 9, 109, 0, , , , , ,
1970-09-05 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.2, 8.9, 7.8, , 9, 9, 109, 0, , , , , ,
1970-09-05 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, 12.8, 12.8, , 9, 9, 109, 0, , , , , ,
1970-09-05 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 18.9, , , , 9, 0, 0, 0, , , , , ,
1970-09-06 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 10, 9.4, , 9, 9, 109, 0, , , , , ,
1970-09-06 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.2, 10.6, 9.4, , 9, 9, 109, 0, , , , , ,
1970-09-06 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.8, 12.2, 10.6, , 9, 9, 109, 0, , , , , ,
1970-09-06 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1970-09-07 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 11.1, 10, , 9, 9, 109, 0, , , , , ,
1970-09-07 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.1, 11.7, 11.7, , 9, 9, 109, 0, , , , , ,
1970-09-07 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.1, 12.8, 12.8, , 9, 9, 9, 0, , , , , ,
1970-09-07 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , 12.2, 12.2, , 0, 9, 9, 0, , , , , ,
1970-09-08 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 11.1, 9.4, , 9, 9, 109, 0, , , , , ,
1970-09-08 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 20.6, 12.8, 10.6, , 9, 9, 109, 0, , , , , ,
1970-09-08 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.8, 15, 14.4, , 9, 9, 9, 0, , , , , ,
1970-09-08 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.7, 11.7, 11.1, , 9, 9, 9, 0, , , , , ,
1970-09-09 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 9.4, 7.8, , 9, 9, 9, 0, , , , , ,
1970-09-09 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 11.7, 8.9, , 9, 9, 9, 0, , , , , ,
1970-09-09 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, 13.3, 12.8, , 9, 9, 9, 0, , , , , ,
1970-09-09 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.9, 10.6, 10.6, , 9, 9, 9, 0, , , , , ,
1970-09-10 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 10.6, 9.4, , 9, 9, 9, 0, , , , , ,
1970-09-10 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.1, 10.6, 8.9, , 9, 9, 9, 0, , , , , ,
1970-09-10 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 15.6, 11.1, 9.4, , 9, 9, 9, 0, , , , , ,
1970-09-10 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.2, 7.8, 6.1, , 9, 9, 9, 0, , , , , ,
1970-09-11 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 9.4, 8.3, , 9, 9, 9, 0, , , , , ,
1970-09-11 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15.6, 10, 8.3, , 9, 9, 9, 0, , , , , ,
1970-09-11 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, 10.6, 10, , 9, 9, 9, 0, , , , , ,
1970-09-11 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 11.7, 8.3, 8.3, , 9, 9, 9, 0, , , , , ,
1970-09-12 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.3, 8.9, 4.4, , 9, 9, 9, 0, , , , , ,
1970-09-12 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, 8.3, 7.2, , 9, 9, 9, 0, , , , , ,
1970-09-12 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.1, 13.9, 10, , 9, 9, 9, 0, , , , , ,
1970-09-12 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.3, , , , 9, 0, 0, 0, , , , , ,
1970-09-13 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.3, 6.7, 6.7, , 9, 9, 9, 0, , , , , ,
1970-09-13 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15, 4.4, 2.2, , 9, 9, 9, 0, , , , , ,
1970-09-13 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.1, 8.3, 6.7, , 9, 9, 9, 0, , , , , ,
1970-09-13 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1970-09-14 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 12.2, 7.2, 6.1, , 9, 9, 9, 0, , , , , ,
1970-09-14 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.1, 3.9, 3.9, , 9, 9, 9, 0, , , , , ,
1970-09-14 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 15.6, 11.7, 11.1, , 9, 9, 9, 0, , , , , ,
1970-09-14 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , 6.7, 6.1, , 0, 9, 9, 0, , , , , ,
1970-09-15 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 5.6, 4.4, , 9, 9, 9, 0, , , , , ,
1970-09-15 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, -1.1, -1.1, , 9, 9, 9, 0, , , , , ,
1970-09-15 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.1, 10.6, 10, , 9, 9, 9, 0, , , , , ,
1970-09-15 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.2, 6.1, 4.4, , 9, 9, 9, 0, , , , , ,
1970-09-16 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 7.8, 6.7, , 9, 9, 9, 0, , , , , ,
1970-09-16 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, 0, 0, , 9, 9, 9, 0, , , , , ,
1970-09-16 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, 7.2, 5.6, , 9, 9, 9, 0, , , , , ,
1970-09-16 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.2, 6.7, 5.6, , 9, 9, 9, 0, , , , , ,
1970-09-17 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.2, 10, 9.4, , 9, 9, 109, 0, , , , , ,
1970-09-17 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 10.6, 11.7, , 9, 109, 109, 0, , , , , ,
1970-09-17 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, 11.7, 9.4, , 9, 9, 9, 0, , , , , ,
1970-09-17 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.9, 9.4, 8.3, , 9, 9, 9, 0, , , , , ,
1970-09-18 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.9, 10.6, 8.9, , 9, 9, 109, 0, , , , , ,
1970-09-18 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 12.8, 12.8, , 9, 9, 109, 0, , , , , ,
1970-09-18 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, 8.9, 8.9, , 9, 9, 9, 0, , , , , ,
1970-09-18 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.8, 8.9, 6.7, , 9, 9, 9, 0, , , , , ,
1970-09-19 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 8.3, 6.1, , 9, 9, 109, 0, , , , , ,
1970-09-19 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, 10, 6.1, , 9, 9, 109, 0, , , , , ,
1970-09-19 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.1, 10.6, 7.2, , 9, 9, 109, 0, , , , , ,
1970-09-19 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 21.7, , , , 9, 0, 0, 0, , , , , ,
1970-09-20 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.9, 9.4, 8.3, , 9, 9, 109, 0, , , , , ,
1970-09-20 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 11.1, 11.1, , 9, 9, 109, 0, , , , , ,
1970-09-20 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.8, 12.8, 9.4, , 9, 9, 109, 0, , , , , ,
1970-09-20 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1970-09-21 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 12.2, 8.9, 4.4, , 9, 9, 9, 0, , , , , ,
1970-09-21 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 21.1, 11.7, 11.7, , 9, 9, 9, 0, , , , , ,
1970-09-21 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 25, 13.9, 11.1, , 9, 9, 109, 0, , , , , ,
1970-09-21 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , 9.4, 6.1, , 0, 9, 9, 0, , , , , ,
1970-09-22 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 6.1, 3.9, , 9, 9, 9, 0, , , , , ,
1970-09-22 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.3, 10.6, 10.6, , 9, 9, 9, 0, , , , , ,
1970-09-22 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 23.3, 13.3, 12.8, , 9, 9, 109, 0, , , , , ,
1970-09-22 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 20.6, 12.8, 11.7, , 9, 9, 9, 0, , , , , ,
1970-09-23 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15, 8.9, 8.3, , 9, 9, 9, 0, , , , , ,
1970-09-23 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15, 7.2, 7.2, , 9, 9, 9, 0, , , , , ,
1970-09-23 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, 8.9, 5.6, , 9, 9, 109, 0, , , , , ,
1970-09-23 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15.6, 11.1, 10, , 9, 9, 9, 0, , , , , ,
1970-09-24 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 11.7, 10, , 9, 9, 9, 0, , , , , ,
1970-09-24 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 9.4, 9.4, , 9, 9, 9, 0, , , , , ,
1970-09-24 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 20.6, 8.3, 5.6, , 9, 9, 109, 0, , , , , ,
1970-09-24 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.7, 10.6, 7.2, , 9, 9, 9, 0, , , , , ,
1970-09-25 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 21.7, 10.6, 5, , 9, 9, 9, 0, , , , , ,
1970-09-25 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 23.3, 5.6, 5.6, , 9, 9, 109, 0, , , , , ,
1970-09-25 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, 7.8, 5.6, , 9, 9, 109, 0, , , , , ,
1970-09-25 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 18.9, 10, 7.2, , 9, 9, 9, 0, , , , , ,
1970-09-26 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 21.7, 12.2, 3.9, , 9, 109, 109, 0, , , , , ,
1970-09-26 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 22.8, 7.8, 7.8, , 9, 9, 109, 0, , , , , ,
1970-09-26 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.1, 10, 7.8, , 9, 9, 109, 0, , , , , ,
1970-09-26 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 18.9, , , , 9, 0, 0, 0, , , , , ,
1970-09-27 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 11.1, 5, , 9, 9, 9, 0, , , , , ,
1970-09-27 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 20, 8.9, 8.9, , 9, 9, 109, 0, , , , , ,
1970-09-27 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 20.6, 13.3, 10.6, , 9, 9, 109, 0, , , , , ,
1970-09-27 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1970-09-28 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 5.6, 1.7, , 9, 9, 9, 0, , , , , ,
1970-09-28 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 20, 11.1, 11.1, , 9, 9, 109, 0, , , , , ,
1970-09-28 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.2, 13.9, 11.7, , 9, 9, 109, 0, , , , , ,
1970-09-28 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , 11.7, 9.4, , 0, 9, 9, 0, , , , , ,
1970-09-29 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 7.8, 4.4, , 9, 9, 9, 0, , , , , ,
1970-09-29 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 20.6, 12.8, 12.8, , 9, 9, 109, 0, , , , , ,
1970-09-29 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 23.9, 16.1, 12.8, , 9, 9, 109, 0, , , , , ,
1970-09-29 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 20.6, 10.6, 10.6, , 9, 9, 9, 0, , , , , ,
1970-09-30 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 10.6, 6.1, , 9, 9, 9, 0, , , , , ,
1970-09-30 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.1, 11.1, 10, , 9, 9, 109, 0, , , , , ,
1970-09-30 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.1, 8.9, 6.7, , 9, 9, 9, 0, , , , , ,
1970-09-30 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.3, 8.9, 6.7, , 9, 9, 9, 0, , , , , ,
1970-10-01 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 8.3, 6.1, , 9, 9, 109, 0, , , , , ,
1970-10-01 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15, 8.3, 6.1, , 9, 9, 109, 0, , , , , ,
1970-10-01 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, 8.9, 7.2, , 9, 9, 109, 0, , , , , ,
1970-10-01 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.8, 9.4, 8.9, , 9, 9, 9, 0, , , , , ,
1970-10-02 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 6.7, 4.4, , 9, 9, 9, 0, , , , , ,
1970-10-02 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.1, 7.2, 6.1, , 9, 9, 109, 0, , , , , ,
1970-10-02 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, 12.8, 13.3, , 9, 109, 109, 0, , , , , ,
1970-10-02 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.8, 10.6, 10, , 9, 9, 9, 0, , , , , ,
1970-10-03 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 10.6, 7.8, 5.6, , 9, 9, 9, 0, , , , , ,
1970-10-03 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, 4.4, 4.4, , 9, 9, 109, 0, , , , , ,
1970-10-03 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 15.6, 7.2, 6.1, , 9, 9, 9, 0, , , , , ,
1970-10-03 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 11.1, , , , 9, 0, 0, 0, , , , , ,
1970-10-04 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.3, 7.2, 6.7, , 9, 9, 9, 0, , , , , ,
1970-10-04 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15.6, 7.8, 7.2, , 9, 9, 9, 0, , , , , ,
1970-10-04 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 14.4, 9.4, 7.8, , 9, 9, 109, 0, , , , , ,
1970-10-04 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1970-10-05 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 8.3, 6.7, , 9, 9, 9, 0, , , , , ,
1970-10-05 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 9.4, 9.4, , 9, 9, 9, 0, , , , , ,
1970-10-05 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, 13.3, 12.2, , 9, 9, 109, 0, , , , , ,
1970-10-05 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , 7.2, 5.6, , 0, 9, 9, 0, , , , , ,
1970-10-06 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 12.2, 6.1, 5, , 9, 9, 9, 0, , , , , ,
1970-10-06 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, 7.8, 9.4, , 9, 109, 109, 0, , , , , ,
1970-10-06 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 15.6, 9.4, 6.7, , 9, 9, 9, 0, , , , , ,
1970-10-06 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.2, 4.4, 2.2, , 9, 9, 9, 0, , , , , ,
1970-10-07 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 11.1, 6.7, 6.1, , 9, 9, 9, 0, , , , , ,
1970-10-07 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 12.8, 3.3, 1.1, , 9, 9, 109, 0, , , , , ,
1970-10-07 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 15, 5, 2.8, , 9, 9, 9, 0, , , , , ,
1970-10-07 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 10, 4.4, .6, , 9, 9, 9, 0, , , , , ,
1970-10-08 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 11.7, 7.8, 6.7, , 9, 9, 9, 0, , , , , ,
1970-10-08 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 12.8, 1.1, -1.1, , 9, 9, 9, 0, , , , , ,
1970-10-08 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 14.4, 3.9, 1.1, , 9, 9, 9, 0, , , , , ,
1970-10-08 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 10, 2.2, -.6, , 9, 9, 9, 0, , , , , ,
1970-10-09 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 11.1, 6.1, 5, , 9, 9, 9, 0, , , , , ,
1970-10-09 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, -2.2, -3.9, , 9, 9, 9, 0, , , , , ,
1970-10-09 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 15, 5.6, 1.1, , 9, 9, 9, 0, , , , , ,
